DATE,PRCP,TMAX,TMIN
1990-02-08T00:00:00,0.0,20.0,-2.2
1990-02-09T00:00:00,0.0,17.8,0.6
1990-02-10T00:00:00,0.0,12.8,0.0
1990-02-11T00:00:00,0.0,18.9,-3.9
1990-02-12T00:00:00,0.0,18.3,-1.7
1990-02-13T00:00:00,0.0,25.0,-0.6
1990-02-14T00:00:00,0.0,21.7,-2.2
1990-02-15T00:00:00,0.0,3.3,-3.9
1990-02-16T00:00:00,0.0,2.2,-7.8
1990-02-17T00:00:00,0.0,7.8,-10.0
1990-02-18T00:00:00,0.0,15.6,-7.8
1990-02-19T00:00:00,0.0,17.8,-3.3
1990-02-20T00:00:00,17.0,10.0,-5.6
1990-02-21T00:00:00,0.0,4.4,-7.2
1990-02-22T00:00:00,0.0,4.4,-5.6
1990-02-23T00:00:00,0.0,10.0,-4.4
1990-02-24T00:00:00,0.0,15.6,-4.4
1990-02-25T00:00:00,0.0,19.4,-2.2
1990-02-26T00:00:00,0.0,23.3,-1.1
1990-02-27T00:00:00,0.0,22.2,1.1
1990-02-28T00:00:00,4.3,3.9,-1.7
1990-03-01T00:00:00,0.0,2.2,-1.7
1990-03-02T00:00:00,0.0,10.6,-3.3
1990-03-03T00:00:00,0.0,17.2,-2.8
1990-03-04T00:00:00,0.0,17.2,0.6
1990-03-05T00:00:00,0.0,21.1,7.2
1990-03-06T00:00:00,0.0,20.6,2.2
1990-03-07T00:00:00,0.0,14.4,1.1
1990-03-08T00:00:00,0.0,16.1,0.6
1990-03-09T00:00:00,0.0,24.4,1.7
1990-03-10T00:00:00,0.0,22.8,7.8
1990-03-11T00:00:00,10.2,16.1,6.1
1990-03-12T00:00:00,0.8,15.6,4.4
1990-03-13T00:00:00,0.0,22.2,3.3
1990-03-14T00:00:00,0.0,14.4,-2.2
1990-03-15T00:00:00,0.0,9.4,-3.3
1990-03-16T00:00:00,0.0,12.2,-3.3
1990-03-17T00:00:00,0.0,15.0,-1.7
1990-03-18T00:00:00,0.0,22.8,5.0
1990-03-19T00:00:00,0.0,16.1,-1.7
1990-03-20T00:00:00,0.0,16.1,0.0
1990-03-21T00:00:00,0.0,26.7,5.6
1990-03-22T00:00:00,0.0,26.7,5.0
1990-03-23T00:00:00,0.0,24.4,5.0
1990-03-24T00:00:00,0.0,10.0,-2.8
1990-03-25T00:00:00,0.0,3.3,-2.8
1990-03-26T00:00:00,0.8,8.3,-1.1
1990-03-27T00:00:00,0.0,12.2,1.7
1990-03-28T00:00:00,0.0,19.4,2.2
1990-03-29T00:00:00,16.5,21.7,0.0
1990-03-30T00:00:00,1.8,6.7,0.0
1990-03-31T00:00:00,0.0,11.1,1.1
1990-04-01T00:00:00,0.0,20.0,5.0
1990-04-02T00:00:00,0.0,19.4,5.6
1990-04-03T00:00:00,6.9,13.3,5.0
1990-04-04T00:00:00,0.0,20.6,3.9
1990-04-05T00:00:00,0.0,25.0,5.6
1990-04-06T00:00:00,11.2,21.1,-0.6
1990-04-07T00:00:00,0.5,7.8,-0.6
1990-04-08T00:00:00,0.0,18.9,3.9
1990-04-09T00:00:00,0.0,23.9,3.9
1990-04-10T00:00:00,0.0,22.2,3.9
1990-04-11T00:00:00,0.0,20.0,3.9
1990-04-12T00:00:00,0.0,21.1,6.1
1990-04-13T00:00:00,0.8,20.0,5.6
1990-04-14T00:00:00,0.0,26.7,4.4
1990-04-15T00:00:00,0.0,27.2,7.2
1990-04-16T00:00:00,0.0,27.8,8.9
1990-04-17T00:00:00,0.0,30.6,3.3
1990-04-18T00:00:00,0.0,6.1,3.3
1990-04-19T00:00:00,15.5,10.0,3.9
1990-04-20T00:00:00,1.0,21.1,6.7
1990-04-21T00:00:00,0.0,23.9,8.9
1990-04-22T00:00:00,0.0,26.7,10.0
1990-04-23T00:00:00,0.0,25.0,13.9
1990-04-24T00:00:00,0.0,27.8,7.8
1990-04-25T00:00:00,0.0,26.7,7.8
1990-04-26T00:00:00,0.0,21.7,6.7
1990-04-27T00:00:00,0.0,24.4,8.9
1990-04-28T00:00:00,0.0,23.9,8.9
1990-04-29T00:00:00,0.0,29.4,13.3
1990-04-30T00:00:00,0.0,21.7,2.2
1990-05-01T00:00:00,0.0,15.6,2.8
1990-05-02T00:00:00,0.0,13.9,4.4
1990-05-03T00:00:00,5.8,6.7,0.6
1990-05-04T00:00:00,0.0,14.4,2.2
1990-05-05T00:00:00,0.0,18.9,6.1
1990-05-06T00:00:00,0.0,,
1991-01-01T00:00:00,0.0,16.1,-8.3
1991-01-02T00:00:00,0.0,16.7,-7.2
1991-01-03T00:00:00,0.0,17.2,-7.8
1991-01-04T00:00:00,0.0,-1.1,-6.1
1991-01-05T00:00:00,0.0,-1.1,-3.3
1991-01-06T00:00:00,0.0,15.0,-2.2
1991-01-07T00:00:00,0.0,3.3,-1.1
1991-01-08T00:00:00,0.0,11.1,-5.0
1991-01-09T00:00:00,0.0,13.3,-2.8
1991-01-10T00:00:00,4.8,1.7,-4.4
1991-01-11T00:00:00,0.0,10.0,-3.9
1991-01-12T00:00:00,0.0,10.0,-7.8
1991-01-13T00:00:00,0.0,14.4,-4.4
1991-01-14T00:00:00,0.0,17.2,-0.6
1991-01-15T00:00:00,0.0,9.4,-3.3
1991-01-16T00:00:00,0.0,11.1,-1.7
1991-01-17T00:00:00,0.0,8.9,-7.2
1991-01-18T00:00:00,0.0,10.0,-6.1
1991-01-19T00:00:00,0.0,9.4,-3.9
1991-01-20T00:00:00,0.0,15.6,-3.3
1991-01-21T00:00:00,3.6,-1.1,-6.1
1991-01-22T00:00:00,0.0,-1.7,-8.9
1991-01-23T00:00:00,0.0,6.1,-8.3
1991-01-24T00:00:00,0.0,6.1,-6.1
1991-01-25T00:00:00,0.0,10.6,-5.0
1991-01-26T00:00:00,0.0,5.6,-8.9
1991-01-27T00:00:00,0.0,13.9,-3.9
1991-01-28T00:00:00,0.0,13.3,-2.8
1991-01-29T00:00:00,0.0,14.4,-5.6
1991-01-30T00:00:00,0.8,1.1,-14.4
1991-01-31T00:00:00,0.0,12.2,-8.9
1991-02-01T00:00:00,0.0,15.0,-7.8
1991-02-02T00:00:00,0.0,16.1,-4.4
1991-02-03T00:00:00,0.0,17.2,-2.8
1991-02-04T00:00:00,0.0,18.9,-2.8
1991-02-05T00:00:00,0.0,15.6,-3.3
1991-02-06T00:00:00,0.0,15.6,-5.6
1991-02-07T00:00:00,0.0,16.7,-2.2
1991-02-08T00:00:00,0.0,15.6,-3.3
1991-02-09T00:00:00,0.0,15.0,0.0
1991-02-10T00:00:00,0.0,17.8,-3.9
1991-02-11T00:00:00,0.0,13.9,-5.0
1991-02-12T00:00:00,0.0,17.2,-0.6
1991-02-13T00:00:00,0.0,19.4,5.0
1991-02-14T00:00:00,0.0,21.1,-4.4
1991-02-15T00:00:00,0.0,20.6,-4.4
1991-02-16T00:00:00,0.0,12.2,-1.7
1991-02-17T00:00:00,0.0,21.1,5.6
1991-02-18T00:00:00,0.0,17.8,-0.6
1991-02-19T00:00:00,0.0,8.3,-5.0
1991-02-20T00:00:00,0.0,10.0,-7.8
1991-02-21T00:00:00,0.0,17.8,-5.0
1991-02-22T00:00:00,0.0,21.7,0.0
1991-02-23T00:00:00,0.0,20.0,-1.7
1991-02-24T00:00:00,0.0,20.6,-2.2
1991-02-25T00:00:00,0.0,14.4,-2.2
1991-02-26T00:00:00,0.0,12.2,-7.2
1991-02-27T00:00:00,0.0,11.1,-2.8
1991-02-28T00:00:00,0.0,18.9,1.1
1991-03-01T00:00:00,0.0,13.9,2.8
1991-03-02T00:00:00,0.0,18.3,4.4
1991-03-03T00:00:00,0.0,17.2,-4.4
1991-03-04T00:00:00,0.0,21.7,4.4
1991-03-05T00:00:00,0.0,26.7,8.9
1991-03-06T00:00:00,0.0,24.4,10.6
1991-03-07T00:00:00,0.0,18.3,-2.8
1991-03-08T00:00:00,0.0,13.3,-8.9
1991-03-09T00:00:00,0.0,17.2,0.0
1991-03-10T00:00:00,0.0,15.0,0.6
1991-03-11T00:00:00,0.0,20.6,4.4
1991-03-12T00:00:00,0.0,22.8,4.4
1991-03-13T00:00:00,0.0,17.2,-4.4
1991-03-14T00:00:00,0.0,15.6,0.6
1991-03-15T00:00:00,0.0,12.8,-3.3
1991-03-16T00:00:00,0.0,15.6,-1.1
1991-03-17T00:00:00,0.0,12.8,1.7
1991-03-18T00:00:00,0.0,20.0,-3.9
1991-03-19T00:00:00,0.0,23.9,1.1
1991-03-20T00:00:00,0.0,22.8,2.2
1991-03-21T00:00:00,0.0,19.4,1.1
1991-03-22T00:00:00,0.0,14.4,0.0
1991-03-23T00:00:00,0.0,15.6,-1.1
1991-03-24T00:00:00,0.0,21.7,-3.3
1991-03-25T00:00:00,0.0,25.6,6.7
1991-03-26T00:00:00,0.0,25.6,3.3
1991-03-27T00:00:00,0.0,26.1,2.8
1991-03-28T00:00:00,0.0,17.8,2.2
1991-03-29T00:00:00,0.0,7.8,-3.3
1991-03-30T00:00:00,0.0,17.8,-4.4
1991-03-31T00:00:00,0.0,3.9,-7.8
1991-04-01T00:00:00,0.0,16.7,-2.8
1991-04-02T00:00:00,0.0,23.9,6.1
1991-04-03T00:00:00,0.0,21.1,1.7
1991-04-04T00:00:00,0.0,23.9,7.2
1991-04-05T00:00:00,0.0,24.4,3.9
1991-04-06T00:00:00,0.0,26.1,5.0
1991-04-07T00:00:00,0.0,28.9,10.0
1991-04-08T00:00:00,0.0,30.0,8.9
1991-04-09T00:00:00,0.0,25.6,2.2
1991-04-10T00:00:00,0.0,20.0,5.6
1991-04-11T00:00:00,0.0,26.7,9.4
1991-04-12T00:00:00,0.0,27.8,7.8
1991-04-13T00:00:00,0.0,21.7,-2.8
1991-04-14T00:00:00,0.0,18.3,1.1
1991-04-15T00:00:00,0.0,21.1,-1.1
1991-04-16T00:00:00,0.0,27.2,5.0
1991-04-17T00:00:00,0.0,28.3,6.7
1991-04-18T00:00:00,0.0,27.8,9.4
1991-04-19T00:00:00,0.0,26.1,9.4
1991-04-20T00:00:00,0.0,21.1,5.6
1991-04-21T00:00:00,0.0,17.2,7.8
1991-04-22T00:00:00,0.0,26.1,5.6
1991-04-23T00:00:00,0.0,22.2,6.7
1991-04-24T00:00:00,0.0,25.0,8.9
1991-04-25T00:00:00,0.0,25.0,6.7
1991-04-26T00:00:00,0.0,28.9,10.6
1991-04-27T00:00:00,0.0,20.6,2.8
1991-04-28T00:00:00,0.0,23.3,3.9
1991-04-29T00:00:00,0.0,16.7,-0.6
1991-04-30T00:00:00,0.0,22.2,4.4
1991-05-01T00:00:00,0.0,22.2,0.0
1991-05-02T00:00:00,0.0,25.0,5.6
1991-05-03T00:00:00,0.0,29.4,5.0
1991-05-04T00:00:00,0.0,26.7,5.0
1991-05-05T00:00:00,0.0,22.8,2.2
1991-05-06T00:00:00,0.0,20.6,2.2
1991-05-07T00:00:00,0.0,26.1,10.0
1991-05-08T00:00:00,0.0,29.4,7.8
1991-05-09T00:00:00,0.0,29.4,11.1
1991-05-10T00:00:00,0.0,33.9,15.0
1991-05-11T00:00:00,0.0,33.3,17.8
1991-05-12T00:00:00,0.0,34.4,11.1
1991-05-13T00:00:00,0.0,32.2,7.2
1991-05-14T00:00:00,0.0,31.1,10.0
1991-05-15T00:00:00,0.0,33.9,11.1
1991-05-16T00:00:00,0.0,27.2,11.1
1991-05-17T00:00:00,0.0,28.9,11.7
1991-05-18T00:00:00,0.0,30.6,10.6
1991-05-19T00:00:00,0.0,34.4,11.1
1991-05-20T00:00:00,0.0,31.1,15.6
1991-05-21T00:00:00,10.9,26.1,14.4
1991-05-22T00:00:00,34.5,20.6,11.1
1991-05-23T00:00:00,0.0,25.0,13.3
1991-05-24T00:00:00,1.5,27.8,10.6
1991-05-25T00:00:00,0.0,28.3,10.6
1991-05-26T00:00:00,0.0,32.2,15.0
1991-05-27T00:00:00,0.0,35.0,15.0
1991-05-28T00:00:00,0.0,35.0,17.8
1991-05-29T00:00:00,4.1,33.3,12.2
1991-05-30T00:00:00,0.0,33.3,15.0
1991-05-31T00:00:00,0.0,33.3,17.8
1991-06-01T00:00:00,0.0,31.7,13.3
1991-06-02T00:00:00,0.0,28.3,11.7
1991-06-03T00:00:00,0.0,28.9,11.7
1991-06-04T00:00:00,0.0,30.0,15.6
1991-06-05T00:00:00,0.0,34.4,13.3
1991-06-06T00:00:00,0.0,34.4,12.8
1991-06-07T00:00:00,0.0,26.1,11.1
1991-06-08T00:00:00,0.0,30.0,15.6
1991-06-09T00:00:00,0.0,30.6,13.9
1991-06-10T00:00:00,2.0,31.7,12.8
1991-06-11T00:00:00,1.3,29.4,13.9
1991-06-12T00:00:00,0.0,27.8,12.2
1991-06-13T00:00:00,0.0,31.1,15.0
1991-06-14T00:00:00,0.0,32.2,15.6
1991-06-15T00:00:00,0.0,32.2,14.4
1991-06-16T00:00:00,0.0,31.1,12.2
1991-06-17T00:00:00,0.0,32.2,16.1
1991-06-18T00:00:00,0.0,35.0,13.3
1991-06-19T00:00:00,0.0,38.3,18.9
1991-06-20T00:00:00,0.0,35.6,17.8
1991-06-21T00:00:00,0.0,31.7,15.6
1991-06-22T00:00:00,0.0,30.0,16.7
1991-06-23T00:00:00,0.0,36.1,17.8
1991-06-24T00:00:00,0.0,38.3,19.4
1991-06-25T00:00:00,0.0,38.3,20.6
1991-06-26T00:00:00,0.0,38.3,17.2
1991-06-27T00:00:00,0.0,37.8,18.3
1991-06-28T00:00:00,0.0,38.3,21.1
1991-06-29T00:00:00,3.6,36.7,18.9
1991-06-30T00:00:00,0.0,33.9,18.3
1991-07-01T00:00:00,0.0,33.3,17.2
1991-07-02T00:00:00,0.0,33.9,18.3
1991-07-03T00:00:00,30.0,32.8,15.6
1991-07-04T00:00:00,5.3,30.6,15.0
1991-07-05T00:00:00,0.0,31.1,15.6
1991-07-06T00:00:00,0.0,34.4,17.2
1991-07-07T00:00:00,0.0,36.1,19.4
1991-07-08T00:00:00,0.0,36.7,18.3
1991-07-09T00:00:00,0.0,33.9,20.0
1991-07-10T00:00:00,0.0,34.4,20.0
1991-07-11T00:00:00,0.0,31.1,20.0
1991-07-12T00:00:00,0.5,30.0,17.8
1991-07-13T00:00:00,6.1,24.4,16.1
1991-07-14T00:00:00,41.7,20.0,15.6
1991-07-15T00:00:00,37.3,21.1,15.6
1991-07-16T00:00:00,0.5,26.1,15.6
1991-07-17T00:00:00,0.0,29.4,16.1
1991-07-18T00:00:00,0.0,31.7,17.8
1991-07-19T00:00:00,0.0,33.3,18.3
1991-07-20T00:00:00,0.0,32.2,17.8
1991-07-21T00:00:00,0.0,33.3,18.9
1991-07-22T00:00:00,13.2,32.8,17.8
1991-07-23T00:00:00,0.0,29.4,17.2
1991-07-24T00:00:00,0.5,28.3,16.1
1991-07-25T00:00:00,5.8,23.9,15.0
1991-07-26T00:00:00,0.0,22.2,15.6
1991-07-27T00:00:00,14.5,27.8,14.4
1991-07-28T00:00:00,0.0,29.4,16.1
1991-07-29T00:00:00,0.0,31.1,16.1
1991-07-30T00:00:00,0.0,32.2,16.7
1991-07-31T00:00:00,0.0,32.2,16.7
1991-08-01T00:00:00,0.0,32.2,17.2
1991-08-02T00:00:00,0.0,32.2,17.8
1991-08-03T00:00:00,0.0,33.3,18.9
1991-08-04T00:00:00,13.0,30.6,16.7
1991-08-05T00:00:00,0.0,29.4,16.1
1991-08-06T00:00:00,0.0,31.1,16.1
1991-08-07T00:00:00,23.6,30.6,15.6
1991-08-08T00:00:00,0.0,28.9,16.7
1991-08-09T00:00:00,6.6,31.7,16.1
1991-08-10T00:00:00,22.1,28.3,14.4
1991-08-11T00:00:00,0.0,26.7,16.7
1991-08-12T00:00:00,0.0,27.2,16.7
1991-08-13T00:00:00,50.0,28.3,15.6
1991-08-14T00:00:00,1.3,25.0,16.1
1991-08-15T00:00:00,0.0,,
1992-01-01T00:00:00,0.0,10.0,-2.2
1992-01-02T00:00:00,0.0,8.3,-6.7
1992-01-03T00:00:00,0.0,13.9,-6.1
1992-01-04T00:00:00,0.0,7.8,-2.2
1992-01-05T00:00:00,0.0,12.8,-1.7
1992-01-06T00:00:00,0.3,12.8,-0.6
1992-01-07T00:00:00,3.6,12.2,0.0
1992-01-08T00:00:00,0.0,7.8,-4.4
1992-01-09T00:00:00,0.0,7.8,-5.0
1992-01-10T00:00:00,0.0,10.0,-7.8
1992-01-11T00:00:00,0.8,11.1,-7.8
1992-01-12T00:00:00,1.5,3.3,-1.1
1992-01-13T00:00:00,1.3,5.0,-10.0
1992-01-14T00:00:00,0.0,3.3,-8.3
1992-01-15T00:00:00,0.0,6.1,-8.3
1992-01-16T00:00:00,0.0,-1.7,-13.3
1992-01-17T00:00:00,0.0,6.1,-12.2
1992-01-18T00:00:00,0.0,0.6,-2.2
1992-01-19T00:00:00,0.0,3.9,-10.6
1992-01-20T00:00:00,0.0,5.0,-11.1
1992-01-21T00:00:00,0.5,12.8,-7.8
1992-01-22T00:00:00,0.0,9.4,-1.1
1992-01-23T00:00:00,0.0,10.6,-8.9
1992-01-24T00:00:00,0.0,12.2,-7.2
1992-01-25T00:00:00,0.0,18.3,-3.9
1992-01-26T00:00:00,0.0,13.9,-1.1
1992-01-27T00:00:00,0.0,8.3,-3.3
1992-01-28T00:00:00,0.0,12.2,-1.1
1992-01-29T00:00:00,0.0,11.1,-2.8
1992-01-30T00:00:00,0.0,8.9,-3.9
1992-01-31T00:00:00,0.0,18.3,-5.0
1992-02-01T00:00:00,0.0,18.9,-4.4
1992-02-02T00:00:00,0.0,15.6,-1.1
1992-02-03T00:00:00,6.6,10.6,1.7
1992-02-04T00:00:00,0.0,6.7,2.2
1992-02-05T00:00:00,0.0,8.3,-1.7
1992-02-06T00:00:00,0.0,14.4,-5.0
1992-02-07T00:00:00,0.0,12.2,-6.7
1992-02-08T00:00:00,0.0,12.2,-3.9
1992-02-09T00:00:00,0.0,13.3,-1.7
1992-02-10T00:00:00,0.0,16.1,0.0
1992-02-11T00:00:00,0.3,16.1,1.1
1992-02-12T00:00:00,0.0,15.6,0.0
1992-02-13T00:00:00,0.0,17.2,0.6
1992-02-14T00:00:00,0.0,14.4,2.8
1992-02-15T00:00:00,0.0,15.0,-1.1
1992-02-16T00:00:00,0.0,15.6,0.0
1992-02-17T00:00:00,0.0,15.0,0.0
1992-02-18T00:00:00,0.0,12.8,-5.0
1992-02-19T00:00:00,0.0,13.3,-7.2
1992-02-20T00:00:00,0.0,19.4,-2.8
1992-02-21T00:00:00,0.0,21.1,2.2
1992-02-22T00:00:00,0.0,20.6,-0.6
1992-02-23T00:00:00,0.0,20.6,0.0
1992-02-24T00:00:00,0.0,12.8,1.7
1992-02-25T00:00:00,0.0,10.0,-6.1
1992-02-26T00:00:00,0.0,10.6,-4.4
1992-02-27T00:00:00,0.0,13.9,-2.2
1992-02-28T00:00:00,0.0,18.3,-2.2
1992-02-29T00:00:00,0.0,21.7,-1.7
1992-03-01T00:00:00,0.0,22.8,0.0
1992-03-02T00:00:00,0.0,20.6,-0.6
1992-03-03T00:00:00,0.0,23.3,3.9
1992-03-04T00:00:00,0.8,15.0,2.2
1992-03-05T00:00:00,0.0,14.4,-1.1
1992-03-06T00:00:00,0.0,18.9,4.4
1992-03-07T00:00:00,0.0,21.7,-1.7
1992-03-08T00:00:00,0.0,25.0,1.1
1992-03-09T00:00:00,0.0,15.6,-1.7
1992-03-10T00:00:00,0.0,10.6,-7.8
1992-03-11T00:00:00,0.0,12.8,-3.3
1992-03-12T00:00:00,0.0,13.9,-3.9
1992-03-13T00:00:00,0.0,19.4,-1.7
1992-03-14T00:00:00,0.0,23.9,1.7
1992-03-15T00:00:00,0.0,24.4,0.6
1992-03-16T00:00:00,0.0,25.0,0.0
1992-03-17T00:00:00,0.0,24.4,2.8
1992-03-18T00:00:00,0.0,21.1,5.6
1992-03-19T00:00:00,0.0,18.3,-1.7
1992-03-20T00:00:00,0.0,19.4,-1.7
1992-03-21T00:00:00,0.0,20.6,0.6
1992-03-22T00:00:00,0.0,22.2,-1.1
1992-03-23T00:00:00,0.0,14.4,-2.2
1992-03-24T00:00:00,0.8,20.6,2.2
1992-03-25T00:00:00,0.0,21.1,1.1
1992-03-26T00:00:00,0.0,19.4,1.1
1992-03-27T00:00:00,0.0,24.4,6.7
1992-03-28T00:00:00,1.8,20.6,5.0
1992-03-29T00:00:00,0.0,20.6,6.1
1992-03-30T00:00:00,0.0,20.6,0.0
1992-03-31T00:00:00,4.1,20.6,5.0
1992-04-01T00:00:00,7.1,12.8,1.1
1992-04-02T00:00:00,0.0,12.8,2.2
1992-04-03T00:00:00,0.0,15.0,0.6
1992-04-04T00:00:00,0.0,22.8,2.2
1992-04-05T00:00:00,0.0,23.9,3.9
1992-04-06T00:00:00,0.8,23.9,5.0
1992-04-07T00:00:00,0.0,26.1,6.1
1992-04-08T00:00:00,0.0,27.8,4.4
1992-04-09T00:00:00,0.0,28.9,6.7
1992-04-10T00:00:00,0.0,29.4,4.4
1992-04-11T00:00:00,0.0,29.4,9.4
1992-04-12T00:00:00,0.0,31.1,8.3
1992-04-13T00:00:00,0.0,20.6,8.3
1992-04-14T00:00:00,0.0,26.7,10.0
1992-04-15T00:00:00,4.6,26.1,6.7
1992-04-16T00:00:00,0.0,25.0,7.2
1992-04-17T00:00:00,0.0,25.0,9.4
1992-04-18T00:00:00,0.0,25.6,11.1
1992-04-19T00:00:00,6.1,25.6,4.4
1992-04-20T00:00:00,0.5,14.4,2.2
1992-04-21T00:00:00,0.0,17.8,2.8
1992-04-22T00:00:00,0.0,22.2,6.7
1992-04-23T00:00:00,0.0,27.8,10.0
1992-04-24T00:00:00,0.0,29.4,9.4
1992-04-25T00:00:00,0.0,21.7,6.1
1992-04-26T00:00:00,0.0,19.4,5.6
1992-04-27T00:00:00,0.0,21.1,6.1
1992-04-28T00:00:00,0.0,29.4,8.9
1992-04-29T00:00:00,0.0,33.3,7.8
1992-04-30T00:00:00,0.0,29.4,11.7
1992-05-01T00:00:00,0.0,33.9,13.9
1992-05-02T00:00:00,0.0,33.3,11.1
1992-05-03T00:00:00,0.0,23.3,11.7
1992-05-04T00:00:00,2.8,17.2,10.0
1992-05-05T00:00:00,0.0,26.7,7.2
1992-05-06T00:00:00,0.0,26.7,10.6
1992-05-07T00:00:00,0.0,25.6,8.9
1992-05-08T00:00:00,0.0,26.1,8.3
1992-05-09T00:00:00,2.0,27.2,8.9
1992-05-10T00:00:00,0.0,27.8,8.9
1992-05-11T00:00:00,0.0,23.9,7.2
1992-05-12T00:00:00,0.0,29.4,9.4
1992-05-13T00:00:00,0.0,32.2,12.8
1992-05-14T00:00:00,0.0,27.8,8.9
1992-05-15T00:00:00,0.0,31.7,11.7
1992-05-16T00:00:00,0.0,31.1,11.1
1992-05-17T00:00:00,0.0,29.4,10.0
1992-05-18T00:00:00,12.2,27.2,11.7
1992-05-19T00:00:00,0.0,27.2,12.8
1992-05-20T00:00:00,0.0,27.8,12.8
1992-05-21T00:00:00,2.8,27.2,12.2
1992-05-22T00:00:00,19.1,25.6,10.6
1992-05-23T00:00:00,12.4,17.8,11.7
1992-05-24T00:00:00,13.0,15.0,10.6
1992-05-25T00:00:00,10.2,15.0,8.9
1992-05-26T00:00:00,0.5,23.9,9.4
1992-05-27T00:00:00,0.0,21.1,10.6
1992-05-28T00:00:00,0.0,27.8,6.1
1992-05-29T00:00:00,0.0,17.2,6.7
1992-05-30T00:00:00,0.8,15.0,8.9
1992-05-31T00:00:00,0.0,22.2,8.9
1992-06-01T00:00:00,16.0,27.2,10.6
1992-06-02T00:00:00,3.0,21.1,7.2
1992-06-03T00:00:00,0.0,24.4,9.4
1992-06-04T00:00:00,0.0,28.3,13.9
1992-06-05T00:00:00,0.0,29.4,13.3
1992-06-06T00:00:00,0.0,33.3,13.3
1992-06-07T00:00:00,1.0,26.7,14.4
1992-06-08T00:00:00,1.3,26.1,12.2
1992-06-09T00:00:00,5.1,26.7,10.0
1992-06-10T00:00:00,0.0,27.2,11.7
1992-06-11T00:00:00,4.3,30.0,13.3
1992-06-12T00:00:00,0.0,30.6,13.3
1992-06-13T00:00:00,0.0,28.3,14.4
1992-06-14T00:00:00,0.0,33.3,14.4
1992-06-15T00:00:00,0.0,33.9,13.9
1992-06-16T00:00:00,0.0,32.2,11.7
1992-06-17T00:00:00,0.0,33.9,11.7
1992-06-18T00:00:00,0.0,34.4,11.1
1992-06-19T00:00:00,0.0,37.2,11.1
1992-06-20T00:00:00,2.0,34.4,16.7
1992-06-21T00:00:00,32.0,27.2,13.3
1992-06-22T00:00:00,0.0,29.4,13.3
1992-06-23T00:00:00,0.0,32.8,15.0
1992-06-24T00:00:00,0.0,33.3,15.0
1992-06-25T00:00:00,0.0,35.6,19.4
1992-06-26T00:00:00,3.3,31.7,15.6
1992-06-27T00:00:00,0.0,28.9,15.0
1992-06-28T00:00:00,0.0,33.9,14.4
1992-06-29T00:00:00,0.0,33.3,15.0
1992-06-30T00:00:00,0.0,33.3,17.2
1992-07-01T00:00:00,0.0,37.2,18.3
1992-07-02T00:00:00,0.0,35.6,17.8
1992-07-03T00:00:00,0.0,32.8,15.0
1992-07-04T00:00:00,0.0,26.1,16.1
1992-07-05T00:00:00,2.0,35.6,16.1
1992-07-06T00:00:00,0.0,40.0,17.8
1992-07-07T00:00:00,0.0,40.6,20.0
1992-07-08T00:00:00,0.0,39.4,16.7
1992-07-09T00:00:00,0.0,41.1,17.8
1992-07-10T00:00:00,0.8,35.6,18.3
1992-07-11T00:00:00,0.0,34.4,17.2
1992-07-12T00:00:00,1.0,35.0,17.2
1992-07-13T00:00:00,0.0,33.9,17.2
1992-07-14T00:00:00,0.0,35.0,15.0
1992-07-15T00:00:00,0.0,35.6,15.0
1992-07-16T00:00:00,0.0,36.1,15.6
1992-07-17T00:00:00,1.3,31.1,15.6
1992-07-18T00:00:00,2.3,30.0,12.8
1992-07-19T00:00:00,1.5,32.8,15.0
1992-07-20T00:00:00,0.0,32.2,16.1
1992-07-21T00:00:00,0.0,31.7,16.7
1992-07-22T00:00:00,0.0,31.7,17.2
1992-07-23T00:00:00,0.0,34.4,19.4
1992-07-24T00:00:00,0.0,31.7,17.8
1992-07-25T00:00:00,0.0,33.9,18.9
1992-07-26T00:00:00,0.0,35.0,18.3
1992-07-27T00:00:00,0.0,32.8,16.7
1992-07-28T00:00:00,0.0,31.1,15.6
1992-07-29T00:00:00,0.0,33.9,15.0
1992-07-30T00:00:00,0.0,35.0,16.1
1992-07-31T00:00:00,0.0,33.3,18.9
1992-08-01T00:00:00,0.0,30.0,14.4
1992-08-02T00:00:00,0.0,33.3,17.2
1992-08-03T00:00:00,0.0,34.4,15.0
1992-08-04T00:00:00,0.0,36.7,16.1
1992-08-05T00:00:00,0.0,37.2,19.4
1992-08-06T00:00:00,0.0,35.0,16.1
1992-08-07T00:00:00,17.8,35.0,16.1
1992-08-08T00:00:00,0.0,35.0,19.4
1992-08-09T00:00:00,3.8,36.1,18.3
1992-08-10T00:00:00,0.0,36.1,17.2
1992-08-11T00:00:00,6.9,37.8,17.2
1992-08-12T00:00:00,0.0,29.4,16.7
1992-08-13T00:00:00,0.0,28.3,13.3
1992-08-14T00:00:00,0.0,32.2,15.6
1992-08-15T00:00:00,21.6,32.8,17.2
1992-08-16T00:00:00,0.0,28.9,17.8
1992-08-17T00:00:00,19.8,33.3,15.6
1992-08-18T00:00:00,2.3,30.6,15.0
1992-08-19T00:00:00,0.8,27.8,16.7
1992-08-20T00:00:00,0.0,28.9,16.7
1992-08-21T00:00:00,1.8,31.1,17.2
1992-08-22T00:00:00,0.0,30.6,13.3
1992-08-23T00:00:00,0.0,31.1,17.2
1992-08-24T00:00:00,0.8,31.1,16.7
1992-08-25T00:00:00,5.1,30.0,14.4
